6999	15
7136	15
7289	15
7450	15
7608	15
7759	15
7929	15
8095	15
8261	15
8426	15
8569	15
8735	15
8884	15
9046	15
9205	15
9369	15
9531	15
9669	15
9819	15
9989	15

133	16
294	16
439	16
600	16
752	16
920	16
1072	16
1219	16
1406	16
1551	16
1736	16
1896	16
2037	16
2189	16
2357	16
2518	16
2690	16
2849	16
2992	16
3168	16
3320	16
3473	16
3652	16
3805	16
3943	16
4091	16
4249	16
4398	16
4564	16
4732	16
4882	16
5035	16
5189	16
5357	16
5488	16
5651	16
5811	16
5978	16
6122	16
6272	16
6437	16
6603	16
6761	16
6917	16
7046	16
7202	16
7374	16
7529	16
7690	16
7825	16
7979	16
8157	16
8327	16
8481	16
8632	16
8785	16
8947	16
9113	16
9273	16
9434	16
9578	16
9759	16
9919	16

145	17
294	17
481	17
644	17
802	17
970	17
1130	17
1304	17
1448	17
1588	17
1760	17
1900	17
2064	17
2216	17
2374	17
2522	17
2681	17
2830	17
2991	17
3146	17
3298	17
3463	17
3628	17
3774	17
3948	17
4119	17
4290	17
4442	17
4597	17
4731	17
4894	17
5049	17
5216	17
5370	17
5529	17
5703	17
5859	17
6030	17
6190	17
6348	17
6508	17
6659	17
6822	17
6963	17
7132	17
7289	17
7464	17
7622	17
7770	17
7930	17
8079	17
8247	17
8410	17
8556	17
8732	17
8868	17
9014	17
9153	17
9307	17
9443	17
9580	17
9744	17
9903	17

149	18
321	18
495	18
630	18
788	18
944	18
1116	18
1264	18
1401	18
1543	18
1709	18
1874	18
2031	18
2198	18
2360	18
2513	18
2659	18
2808	18
2970	18
3146	18
3314	18
3453	18
3619	18
3790	18
3959	18
4114	18
4283	18
4439	18
4585	18
4735	18
4896	18
5048	18
5217	18
5391	18
5541	18
5694	18
5840	18
5992	18
6150	18
6312	18
6478	18
6644	18
6820	18
6970	18
7128	18
7281	18
7450	18
7601	18
7757	18
7905	18
8074	18
8239	18
8390	18
8552	18
8733	18
8919	18
9062	18
9216	18
9379	18
9536	18
9712	18
9869	18

126	19
290	19
448	19
592	19
743	19
912	19
1064	19
1225	19
1385	19
1564	19
1732	19
1909	19
2071	19
2215	19
2394	19
2556	19
2711	19
2877	19
3043	19
3222	19
3390	19
3525	19
3682	19
3858	19
4032	19
4189	19
4376	19
4551	19
4712	19
4893	19
5057	19
5216	19
5373	19
5532	19
5701	19
5855	19
6013	19
6182	19
6325	19
6491	19
6639	19
6782	19
6929	19
7076	19
7246	19
7445	19
7578	19
7733	19
7908	19
8084	19
8242	19
8394	19
8524	19
8679	19
8834	19
8974	19
9128	19
9269	19
9408	19
9576	19
9733	19
9865	19

157	20
320	20
482	20
625	20
780	20
945	20
1105	20
1262	20
1423	20
1602	20
1775	20
1917	20
2077	20
2232	20
2393	20
2563	20
2723	20
2878	20
3044	20
3212	20
3362	20
3528	20
3683	20
3843	20
4006	20
4179	20
4341	20
4506	20
4662	20
4805	20
4953	20
5122	20
5278	20
5429	20
5597	20
5723	20
5908	20
6066	20
6218	20
6369	20
6518	20
6667	20
6794	20
6956	20
7101	20
7246	20
7382	20
7546	20
7707	20
7861	20
8021	20
8208	20
8371	20
8522	20
8690	20
8830	20
8973	20
9143	20
9303	20
9452	20
9614	20
9764	20
9918	20

176	21
333	21
481	21
636	21
800	21
960	21
1136	21
1294	21
1474	21
1638	21
1813	21
1974	21
2143	21
2307	21
2477	21
2645	21
2800	21
2961	21
3125	21
3291	21
3448	21
3622	21
3776	21
3927	21
4096	21
4267	21
4433	21
4586	21
4755	21
4915	21
5051	21
5212	21
5377	21
5559	21
5699	21
5860	21
6032	21
6190	21
6340	21
6500	21
6650	21
6818	21
6984	21
7128	21
7302	21
7469	21
7615	21
7763	21
7938	21
8100	21
8251	21
8404	21
8577	21
8724	21
8897	21
9075	21
9242	21
9423	21
9581	21
9731	21
9912	21

130	22
296	22
465	22
637	22
817	22
971	22
1146	22
1328	22
1485	22
1639	22
1805	22
1948	22
2112	22
2273	22
2432	22
2596	22
2733	22
2906	22
3049	22
3220	22
3384	22
3539	22
3687	22
3850	22
4015	22
4178	22
4342	22
4515	22
4654	22
4834	22
4995	22
5156	22
5321	22
5472	22
5636	22
5780	22
5920	22
6093	22
6261	22
6417	22
6577	22
6726	22
6882	22
7049	22
7199	22
7345	22
7509	22
7693	22
7869	22
8022	22
8180	22
8347	22
8512	22
8671	22
8838	22
8991	22
9147	22
9315	22
9489	22
9655	22
9813	22
9958	22

117	23
284	23
434	23
604	23
780	23
922	23
1070	23
1235	23
1380	23
1553	23
1716	23
1864	23
2023	23
2199	23
2368	23
2531	23
2671	23
2826	23
2999	23
3131	23
3290	23
3433	23
3583	23
3726	23
3893	23
4044	23
4209	23
4374	23
4543	23
4682	23
4833	23
4992	23
5155	23
5310	23
5451	23
5623	23
5773	23
5928	23
6069	23
6224	23
6397	23
6541	23
6718	23
6875	23
7045	23
7196	23
7355	23
7492	23
7652	23
7829	23
7997	23
8163	23
8329	23
8501	23
8649	23
8810	23
8958	23
9111	23
9283	23
9441	23
9595	23
9747	23
9881	23

140	24
287	24
463	24
626	24
783	24
947	24
1106	24
1256	24
1403	24
1574	24
1716	24
1889	24
2042	24
2193	24
2339	24
2500	24
2669	24
2828	24
2970	24
3145	24
3300	24
3440	24
3606	24
3765	24
3918	24
4088	24
4233	24
4378	24
4553	24
4713	24
4876	24
5044	24
5213	24
5361	24
5515	24
5677	24
5850	24
6002	24
6175	24
6314	24
6488	24
6633	24
6831	24
6989	24
7158	24
7319	24
7485	24
7653	24
7852	24
8019	24
8183	24
8338	24
8514	24
8682	24
8841	24
9002	24
9147	24
9301	24
9466	24
9636	24
9789	24
9956	24

142	25
305	25
467	25
597	25
763	25
925	25
1102	25
1240	25
1402	25
1552	25
1714	25
1859	25
2023	25
2192	25
2372	25
2543	25
2718	25
2886	25
3052	25
3223	25
3359	25
3516	25
3660	25
3838	25
3987	25
4153	25
4308	25
4470	25
4638	25
4800	25
4961	25
5111	25
5268	25
5430	25
5609	25
5754	25
5913	25
6079	25
6244	25
6401	25
6584	25
6749	25
6897	25
7079	25
7233	25
7415	25
7561	25
7705	25
7848	25
8012	25
8182	25
8351	25
8508	25
8666	25
8806	25
8956	25
9115	25
9269	25
9435	25
9608	25
9754	25
9919	25

